,x1,y1,z1,vx1,vy1,vz1,x2,y2,z2,vx2,vy2,vz2,x3,y3,z3,vx3,vy3,vz3,time
18,1.4416611323659095e-07,1.5502844356948594e-08,0.0,1.5861545560838167e-08,2.5660993936944136e-09,0.0,0.9526071929412017,0.3165385553616638,0.0,-0.005225600566765798,0.017024686421769998,0.0,0.952187926673468,0.31413600834561417,0.0,-0.004624061763979577,0.016884608187966145,0.0,18
19,1.6044950367062458e-07,1.821327343118947e-08,0.0,1.6705162607258336e-08,2.8547243944043535e-09,0.0,0.9472427684999438,0.3335148172641838,0.0,-0.005503228300123581,0.01692788099839694,0.0,0.9474284685069043,0.3310494135842431,0.0,-0.0048945146041285146,0.01693959640578179,0.0,19
20,1.7757352264454404e-07,2.121964628992102e-08,0.0,1.7542803693169912e-08,3.1579852982536715e-09,0.0,0.9416019217761558,0.3503919080782784,0.0,-0.005778452421204498,0.016826339577155743,0.0,0.942381537073365,0.3480119867139355,0.0,-0.005198446253265105,0.01698336696013053,0.0,20
21,1.9553205224504227e-07,2.45365249638275e-08,0.0,1.837418495754984e-08,3.4757343984452715e-09,0.0,0.9356870756777171,0.36716516203555905,0.0,-0.006051231605615598,0.01672020218585012,0.0,0.937015920087771,0.3650088143442981,0.0,-0.005531546254206529,0.01700856229256232,0.0,21
22,2.1431869294605117e-07,2.817832057390089e-08,0.0,1.919902703406614e-08,3.807817584144183e-09,0.0,0.9295006885008803,0.3838300436746484,0.0,-0.00632153723439131,0.016609590299596657,0.0,0.9313051358884021,0.3820184993153293,0.0,-0.005888596263658002,0.017009500374334158,0.0,22
23,2.3392676818664665e-07,3.215928700930606e-08,0.0,2.0017055217678005e-08,4.154074504219147e-09,0.0,0.9230452438274801,0.4003821309845232,0.0,-0.006589348173190568,0.016494609582232315,0.0,0.9252281282645054,0.39901469663922484,0.0,-0.00626389743162447,0.01698194823513763,0.0,23
24,2.5434932911240053e-07,3.6493514772249116e-08,0.0,2.082799962486704e-08,4.514338737462204e-09,0.0,0.9163232441777948,0.41681710103534586,0.0,-0.006854648236467878,0.01637535238712704,0.0,0.9187696526669087,0.4159674434502862,0.0,-0.006651480126121462,0.016922914805255075,0.0,24
25,2.755791594739582e-07,4.119492499606545e-08,0.0,2.1631595347801285e-08,4.888437968781978e-09,0.0,0.909337206469151,0.4331307174370539,0.0,-0.007117425066914898,0.01625189916012986,0.0,0.9119205119117929,0.4328443362335288,0.0,-0.007045198857296002,0.01683053252375139,0.0,25
26,2.9760878067682e-07,4.627726364220234e-08,0.0,2.2427582602530448e-08,5.276194170782472e-09,0.0,0.9020896584782476,0.44931881854691563,0.0,-0.007377669309002412,0.016124318706187094,0.0,0.904677706504297,0.44961164256096003,0.0,-0.0074388032183986975,0.016704030843938025,0.0,26
27,3.204304569763158e-07,5.175409588115552e-08,0.0,2.3215706871138562e-08,5.6774237900789814e-09,0.0,0.8945831364002228,0.46537730554960915,0.0,-0.007635373345842248,0.01599266776105482,0.0,0.8970444922089968,0.46623541819093406,0.0,-0.007826044034826597,0.016543765898409613,0.0,27
28,3.440362008116153e-07,5.7638800661748096e-08,0.0,2.399571903762376e-08,6.0919379376567564e-09,0.0,0.886820184081359,0.48130213006217304,0.0,-0.007890529327481058,0.01585699049307466,0.0,0.8890302983049017,0.4826826575719744,0.0,-0.008200836737962448,0.016351255719889584,0.0,28
29,3.6841777827231146e-07,6.394456547243169e-08,0.0,2.4767375517130598e-08,6.519542582553002e-09,0.0,0.8788033545524412,0.4970892815008322,0.0,-0.008143126634912005,0.015717318488979053,0.0,0.8806504559111688,0.49892245845452965,0.0,-0.008557470266535696,0.016129176166035257,0.0,29
30,3.935667146906783e-07,7.068438129757317e-08,0.0,2.5530438378039998e-08,6.960038748152332e-09,0.0,0.8705352141977438,0.51273477485797,0.0,-0.008393149193659726,0.015573671510862556,0.0,0.8719257094365488,0.5149271480207296,0.0,-0.008890827959866263,0.015881294309290094,0.0,30
31,4.1947430035216974e-07,7.787103777100663e-08,0.0,2.6284675456347794e-08,7.413222710439403e-09,0.0,0.8620183494520338,0.528234639632261,0.0,-0.008640573092729894,0.015426058959355978,0.0,0.8628815200697221,0.530673310286526,0.0,-0.009196583508546026,0.01561234457150661,0.0,31
32,4.461315963161504e-07,8.551711852852258e-08,0.0,2.7029860461753595e-08,7.878886197648065e-09,0.0,0.8532553755626195,0.5435849104279087,0.0,-0.008885364770320904,0.015274481692483691,0.0,0.8535471990271738,0.5461426729395196,0.0,-0.009471350773756704,0.015327876010559412,0.0,32
33,4.735294403382995e-07,9.363499676047017e-08,0.0,2.7765773074941107e-08,8.356816590871638e-09,0.0,0.844248946878549,0.558781619332282,0.0,-0.009127479683965186,0.015118933765499111,0.0,0.8439549143591657,0.5613228447281174,0.0,-0.009712794130160131,0.015034105981798405,0.0,33
34,5.01658452885674e-07,1.0223683096528429e-07,0.0,2.849219903564799e-08,8.846797125337955e-09,0.0,0.8350017684020942,0.5738207898316663,0.0,-0.00936686104143787,0.014959403833323967,0.0,0.83413859301086,0.5762079228430118,0.0,-0.009919733638160361,0.014737801110660587,0.0,34
35,5.305090432350916e-07,1.1133456090452563e-07,0.0,2.920893022128001e-08,9.348607092195447e-09,0.0,0.8255166088698368,0.5886984319765399,0.0,-0.009603437989107491,0.014795876362056362,0.0,0.8241326967379431,0.5907989936508454,0.0,-0.010092293908275263,0.014446173716923714,0.0,35
36,5.600714156453468e-07,1.2093990375993934e-07,0.0,2.9915764716010905e-08,9.862022040800574e-09,0.0,0.8157963161917032,0.6034105389347355,0.0,-0.009837122768613777,0.014628333325695532,0.0,0.8139708050366886,0.6051045155593698,0.0,-0.010232136274346177,0.014166738922882945,0.0,36
37,5.903355755938205e-07,1.3106435049310183e-07,0.0,3.0612506870529514e-08,1.0386813981641683e-08,0.0,0.8058438363215087,0.6179530860135422,0.0,-0.010067806861506672,0.014456757546911241,0.0,0.8036839183844733,0.6191404964331644,0.0,-0.010342772689578061,0.01390703857674296,0.0,37
38,6.212913360683386e-07,1.417191624084271e-07,0.0,3.129896735286051e-08,1.0922751590163201e-08,0.0,0.7956622361420875,0.6323220345087158,0.0,-0.010295357078985547,0.014281138995228726,0.0,0.7932984348084916,0.6329302745437715,0.0,-0.010429883828656648,0.013674125601061248,0.0,38
39,6.52928323905714e-07,1.5291536792060871e-07,0.0,3.197496319098587e-08,1.1469600411817454e-08,0.0,0.7852547293588861,0.6465133438143734,0.0,-0.010519613740815883,0.014101484776510752,0.0,0.7828338815095399,0.6465036248731105,0.0,-0.010501467745299196,0.013473749313009166,0.0,39
40,6.852359861692811e-07,1.646637595278668e-07,0.0,3.264031780826944e-08,1.2027123068582999e-08,0.0,0.7746247017430469,0.6605229951625683,0.0,-0.010740393905158662,0.013917831901327988,0.0,0.7723006981251533,0.6598949178607464,0.0,-0.010567579211723766,0.013309315615116155,0.0,40
41,7.182035965588123e-07,1.7697489099245705e-07,0.0,3.329486105280088e-08,1.2595079466865633e-08,0.0,0.763775729267347,0.674347028150823,0.0,-0.0109575020161207,0.013730259487510273,0.0,0.7616985947979386,0.6731402367352973,0.0,-0.010639468058685504,0.013180892980060479,0.0,41
42,7.518202618472359e-07,1.898590747295309e-07,0.0,3.393842922156859e-08,1.317322700614831e-08,0.0,0.752711581642729,0.6879815867422614,0.0,-0.011170747600503734,0.01353889524020891,0.0,0.7510160920729336,0.6862737219445538,0.0,-0.010728146390914612,0.013084681936865124,0.0,42
